Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range,SMA_20,SMA_50,SMA_200,EMA_20,Daily_Return,Log_Return,Cumulative_Return,Rolling_Vol_20,Signal,Golden_Cross,Death_Cross
2019-07-09,49.8,50.3775,49.7025,50.31,48.1814,82312000,2019,7,9,Tuesday,0.675,49.6266,48.4343,47.0127,49.5197,0.006099,0.006081,0.168226,0.180337,BUY,0,0
2019-07-10,50.4625,50.9325,50.39,50.8075,48.6579,71588400,2019,7,10,Wednesday,0.5425,49.7319,48.4274,46.9917,49.6424,0.009889,0.00984,0.179778,0.179275,BUY,0,0
2019-07-11,50.8275,51.0975,50.4275,50.4375,48.3035,80767200,2019,7,11,Thursday,0.67,49.8264,48.4328,46.9718,49.7181,-0.007282,-0.007309,0.171187,0.181477,BUY,0,0
2019-07-12,50.6125,51.0,50.55,50.825,48.6746,70380800,2019,7,12,Friday,0.45,49.9408,48.3967,46.9499,49.8235,0.007683,0.007653,0.180185,0.182379,BUY,0,0
2019-07-15,51.0225,51.4675,51.0,51.3025,49.1319,67789600,2019,7,15,Monday,0.4675,50.0966,48.377,46.9287,49.9644,0.009395,0.009351,0.191273,0.180286,BUY,0,0
2019-07-16,51.1475,51.5275,50.875,51.125,48.9619,67467200,2019,7,16,Tuesday,0.6525,50.2292,48.3408,46.9088,50.0749,-0.00346,-0.003466,0.187151,0.181469,BUY,0,0
2019-07-17,51.0125,51.2725,50.8175,50.8375,48.6866,56430000,2019,7,17,Wednesday,0.455,50.2905,48.3151,46.8818,50.1475,-0.005623,-0.005639,0.180476,0.166016,BUY,0,0
2019-07-18,51.0,51.47,50.925,51.415,49.2397,74162400,2019,7,18,Thursday,0.545,50.3879,48.3291,46.8567,50.2682,0.01136,0.011296,0.193886,0.168945,BUY,0,0
2019-07-19,51.4475,51.625,50.59,50.6475,48.5046,83717200,2019,7,19,Friday,1.035,50.427,48.3276,46.8259,50.3044,-0.014928,-0.01504,0.176064,0.177487,BUY,0,0
2019-07-22,50.9125,51.8075,50.9025,51.805,49.6132,89111600,2019,7,22,Monday,0.905,50.5325,48.36,46.7983,50.4473,0.022854,0.022597,0.202942,0.19296,BUY,0,0
2019-07-23,52.115,52.2275,51.8225,52.21,50.001,73420800,2019,7,23,Tuesday,0.405,50.6608,48.4183,46.7693,50.6152,0.007818,0.007787,0.212346,0.193586,BUY,0,0
2019-07-24,51.9175,52.2875,51.7925,52.1675,49.9603,59966400,2019,7,24,Wednesday,0.495,50.8245,48.5331,46.7451,50.763,-0.000814,-0.000814,0.211359,0.182522,BUY,0,0
2019-07-25,52.2225,52.31,51.6825,51.755,49.5653,55638400,2019,7,25,Thursday,0.6275,50.9148,48.6249,46.7235,50.8575,-0.007907,-0.007939,0.201781,0.17307,BUY,0,0
2019-07-26,51.87,52.4325,51.785,51.935,49.7377,70475600,2019,7,26,Friday,0.6475,51.0148,48.709,46.7035,50.9601,0.003478,0.003472,0.205961,0.172972,BUY,0,0
2019-07-29,52.115,52.66,52.11,52.42,50.2021,86693600,2019,7,29,Monday,0.55,51.1618,48.807,46.682,51.0991,0.009339,0.009295,0.217224,0.169587,BUY,0,0
2019-07-30,52.19,52.54,51.8275,52.195,49.9867,135742800,2019,7,30,Tuesday,0.7125,51.2521,48.9059,46.6725,51.2035,-0.004292,-0.004301,0.211999,0.161153,BUY,0,0
2019-07-31,54.105,55.3425,52.825,53.26,51.0066,277125600,2019,7,31,Wednesday,2.5175,51.381,49.0556,46.6708,51.3994,0.020404,0.020199,0.236729,0.173774,BUY,0,0
2019-08-01,53.475,54.5075,51.685,52.1075,49.9029,216071600,2019,8,1,Thursday,2.8225,51.4312,49.1648,46.6537,51.4668,-0.021639,-0.021877,0.209967,0.192145,BUY,0,0
2019-08-02,51.3825,51.6075,50.4075,51.005,48.847,163448400,2019,8,2,Friday,1.2,51.4286,49.271,46.637,51.4228,-0.021158,-0.021385,0.184367,0.207691,BUY,0,0
2019-08-05,49.4975,49.6625,48.145,48.335,46.29,209572000,2019,8,5,Monday,1.5175,51.3451,49.3394,46.601,51.1287,-0.052348,-0.053768,0.122368,0.270559,BUY,0,0
2019-08-06,49.0775,49.5175,48.51,49.25,47.1663,143299200,2019,8,6,Tuesday,1.0075,51.2921,49.4296,46.5707,50.9498,0.01893,0.018753,0.143614,0.279074,BUY,0,0
2019-08-07,48.8525,49.89,48.455,49.76,47.6547,133457600,2019,8,7,Wednesday,1.435,51.2398,49.5336,46.5495,50.8365,0.010355,0.010302,0.155456,0.279318,BUY,0,0
2019-08-08,50.05,50.8825,49.8475,50.8575,48.7057,108038000,2019,8,8,Thursday,1.035,51.2607,49.6639,46.5297,50.8385,0.022056,0.021816,0.180941,0.289639,BUY,0,0
2019-08-09,50.325,50.69,49.8225,50.2475,48.3044,98478800,2019,8,9,Friday,0.8675,51.2319,49.7773,46.5051,50.7822,-0.011994,-0.012067,0.166777,0.291649,BUY,0,0
2019-08-12,49.905,50.5125,49.7875,50.12,48.1818,89927600,2019,8,12,Monday,0.725,51.1727,49.9044,46.4773,50.7191,-0.002537,-0.002541,0.163816,0.289396,BUY,0,0
2019-08-13,50.255,53.035,50.12,52.2425,50.2222,188874000,2019,8,13,Tuesday,2.915,51.2286,50.0827,46.4696,50.8642,0.042348,0.041476,0.213102,0.327425,BUY,0,0
2019-08-14,50.79,51.61,50.6475,50.6875,48.7274,146189600,2019,8,14,Wednesday,0.9625,51.2211,50.1982,46.4483,50.8474,-0.029765,-0.030217,0.176994,0.344927,BUY,0,0
2019-08-15,50.865,51.285,49.9175,50.435,48.4846,108909600,2019,8,15,Thursday,1.3675,51.1721,50.2943,46.4301,50.8081,-0.004982,-0.004994,0.17113,0.342708,BUY,0,0
2019-08-16,51.07,51.79,50.96,51.625,49.6286,110481600,2019,8,16,Friday,0.83,51.221,50.4006,46.4229,50.8859,0.023595,0.023321,0.198763,0.348781,BUY,0,0
2019-08-19,52.655,53.1825,52.5075,52.5875,50.5539,97654400,2019,8,19,Monday,0.675,51.2601,50.5016,46.4193,51.048,0.018644,0.018472,0.221113,0.345618,BUY,0,0
2019-08-20,52.72,53.3375,52.58,52.59,50.5563,107537200,2019,8,20,Tuesday,0.7575,51.2791,50.5906,46.4086,51.1948,4.8e-05,4.8e-05,0.221171,0.344677,BUY,0,0
2019-08-21,53.2475,53.4125,52.9,53.16,51.1043,86141600,2019,8,21,Wednesday,0.5125,51.3288,50.6797,46.3966,51.382,0.010839,0.01078,0.234407,0.346526,BUY,0,0
2019-08-22,53.2975,53.61,52.6875,53.115,51.061,89014800,2019,8,22,Thursday,0.9225,51.3968,50.771,46.4029,51.547,-0.000847,-0.000847,0.233362,0.344975,BUY,0,0
2019-08-23,52.3575,53.0125,50.25,50.66,48.7009,187272000,2019,8,23,Friday,2.7625,51.333,50.8135,46.4042,51.4626,-0.04622,-0.047323,0.176356,0.384125,BUY,0,0
2019-08-26,51.465,51.7975,51.265,51.6225,49.6262,104174400,2019,8,26,Monday,0.5325,51.2931,50.8823,46.4076,51.4778,0.018999,0.018821,0.198706,0.38906,BUY,0,0
2019-08-27,51.965,52.1375,50.8825,51.04,49.0662,103493200,2019,8,27,Tuesday,1.255,51.2354,50.9336,46.4003,51.4361,-0.011284,-0.011348,0.185179,0.390757,BUY,0,0
2019-08-28,51.025,51.43,50.83,51.3825,49.3955,63755200,2019,8,28,Wednesday,0.6,51.1415,50.969,46.3966,51.431,0.00671,0.006688,0.193132,0.38385,BUY,0,0
2019-08-29,52.125,52.33,51.665,52.2525,50.2318,83962000,2019,8,29,Thursday,0.665,51.1488,51.0247,46.4023,51.5092,0.016932,0.01679,0.213334,0.381437,BUY,0,0
2019-08-30,52.54,52.6125,51.8,52.185,50.167,84573600,2019,8,30,Friday,0.8125,51.2078,51.0711,46.4205,51.5736,-0.001292,-0.001293,0.211766,0.372958,BUY,0,0
2019-09-03,51.6075,51.745,51.055,51.425,49.4364,80092000,2019,9,3,Tuesday,0.69,51.3622,51.1057,46.4374,51.5594,-0.014564,-0.014671,0.194118,0.321258,BUY,0,0
2019-09-04,52.0975,52.37,51.83,52.2975,50.2751,76752400,2019,9,4,Wednesday,0.54,51.5146,51.1588,46.4654,51.6297,0.016966,0.016824,0.214378,0.320064,BUY,0,0
2019-09-05,53.0,53.4925,52.8775,53.32,51.2581,95654800,2019,9,5,Thursday,0.615,51.6926,51.2473,46.4927,51.7907,0.019552,0.019363,0.238121,0.324426,BUY,0,0
2019-09-06,53.5125,53.605,53.1275,53.315,51.2533,77449200,2019,9,6,Friday,0.4775,51.8155,51.3146,46.5174,51.9359,-9.4e-05,-9.4e-05,0.238005,0.317215,BUY,0,0
2019-09-09,53.71,54.11,52.7675,53.5425,51.472,109237600,2019,9,9,Monday,1.3425,51.9802,51.3868,46.5527,52.0889,0.004267,0.004258,0.243287,0.312542,BUY,0,0
2019-09-10,53.465,54.195,52.9275,54.175,52.08,127111600,2019,9,10,Tuesday,1.2675,52.183,51.4807,46.6024,52.2876,0.011813,0.011744,0.257974,0.313098,BUY,0,0
2019-09-11,54.5175,55.9275,54.4325,55.8975,53.7359,177158400,2019,9,11,Wednesday,1.495,52.3658,51.5909,46.6609,52.6314,0.031795,0.0313,0.297972,0.297862,BUY,0,0
2019-09-12,56.2,56.605,55.715,55.7725,53.6157,128906800,2019,9,12,Thursday,0.89,52.62,51.6926,46.7244,52.9305,-0.002236,-0.002239,0.295069,0.271916,BUY,0,0
2019-09-13,55.0,55.1975,54.255,54.6875,52.5727,159053200,2019,9,13,Friday,0.9425,52.8326,51.7644,46.7796,53.0979,-0.019454,-0.019646,0.269875,0.28352,BUY,0,0
2019-09-16,54.4325,55.0325,54.39,54.975,52.8491,84632400,2019,9,16,Monday,0.6425,53.0001,51.8427,46.8366,53.2766,0.005257,0.005243,0.276551,0.274208,BUY,0,0
2019-09-17,54.99,55.205,54.78,55.175,53.0413,73274800,2019,9,17,Tuesday,0.425,53.1295,51.9461,46.8864,53.4574,0.003638,0.003631,0.281195,0.268172,BUY,0,0
2019-09-18,55.265,55.7125,54.86,55.6925,53.5388,101360000,2019,9,18,Wednesday,0.8525,53.2846,52.0538,46.9404,53.6703,0.009379,0.009336,0.293211,0.269065,BUY,0,0
2019-09-19,55.5025,55.94,55.0925,55.24,53.1038,88242400,2019,9,19,Thursday,0.8475,53.3886,52.1424,46.9934,53.8198,-0.008125,-0.008158,0.282704,0.270163,BUY,0,0
2019-09-20,55.345,55.64,54.3675,54.4325,52.3275,221652400,2019,9,20,Friday,1.2725,53.4545,52.2223,47.0345,53.8781,-0.014618,-0.014726,0.263953,0.276477,BUY,0,0
2019-09-23,54.7375,54.96,54.4125,54.68,52.5655,76662000,2019,9,23,Monday,0.5475,53.6555,52.2994,47.087,53.9545,0.004547,0.004537,0.2697,0.211717,BUY,0,0
2019-09-24,55.2575,55.6225,54.2975,54.42,52.3155,124763200,2019,9,24,Tuesday,1.325,53.7954,52.3618,47.1407,53.9988,-0.004755,-0.004766,0.263663,0.205975,BUY,0,0
2019-09-25,54.6375,55.375,54.285,55.2575,53.1207,87613600,2019,9,25,Wednesday,1.09,54.0062,52.4444,47.2064,54.1187,0.01539,0.015272,0.283111,0.203668,BUY,0,0
2019-09-26,55.0,55.235,54.7075,54.9725,52.8467,75334000,2019,9,26,Thursday,0.5275,54.1858,52.5271,47.2693,54.2,-0.005158,-0.005171,0.276493,0.20596,BUY,0,0
2019-09-27,55.135,55.24,54.32,54.705,52.5895,101408000,2019,9,27,Friday,0.92,54.3084,52.5929,47.332,54.2481,-0.004866,-0.004878,0.270281,0.201539,BUY,0,0
2019-09-30,55.225,56.145,55.1975,55.9925,53.8272,103909600,2019,9,30,Monday,0.9475,54.4987,52.6998,47.4006,54.4143,0.023535,0.023263,0.300177,0.214409,BUY,0,0
2019-10-01,56.2675,57.055,56.05,56.1475,53.9762,139223200,2019,10,1,Tuesday,1.005,54.7349,52.7866,47.4676,54.5793,0.002768,0.002764,0.303776,0.203468,BUY,0,0
2019-10-02,55.765,55.895,54.4825,54.74,52.6232,138449200,2019,10,2,Wednesday,1.4125,54.857,52.8372,47.5345,54.5946,-0.025068,-0.025387,0.271093,0.223024,BUY,0,0
2019-10-03,54.6075,55.24,53.7825,55.205,53.0702,114426000,2019,10,3,Thursday,1.4575,54.9512,52.898,47.6056,54.6528,0.008495,0.008459,0.281891,0.215042,BUY,0,0
2019-10-04,56.41,56.8725,55.9725,56.7525,54.5578,138478800,2019,10,4,Friday,0.9,55.1231,52.998,47.6818,54.8527,0.028032,0.027646,0.317825,0.234048,BUY,0,0
2019-10-07,56.5675,57.4825,56.46,56.765,54.5698,122306000,2019,10,7,Monday,1.0225,55.2842,53.0946,47.7645,55.0349,0.00022,0.00022,0.318115,0.234251,BUY,0,0
2019-10-08,56.455,57.015,56.0825,56.1,53.9306,111820000,2019,10,8,Tuesday,0.9325,55.3805,53.1682,47.8489,55.1363,-0.011715,-0.011784,0.302673,0.237417,BUY,0,0
2019-10-09,56.7575,56.9475,56.41,56.7575,54.5626,74770400,2019,10,9,Wednesday,0.5375,55.4235,53.2594,47.9443,55.2907,0.01172,0.011652,0.31794,0.213307,BUY,0,0
2019-10-10,56.9825,57.61,56.825,57.5225,55.2981,113013600,2019,10,10,Thursday,0.785,55.511,53.3446,48.0484,55.5032,0.013478,0.013388,0.335704,0.217544,BUY,0,0
2019-10-11,58.2375,59.41,58.0775,59.0525,56.7689,166795600,2019,10,11,Friday,1.3325,55.7292,53.4836,48.1472,55.8413,0.026598,0.026251,0.371231,0.219739,BUY,0,0
2019-10-14,58.725,59.5325,58.6675,58.9675,56.6872,96427600,2019,10,14,Monday,0.865,55.9289,53.6428,48.2468,56.139,-0.001439,-0.00144,0.369257,0.22049,BUY,0,0
2019-10-15,59.0975,59.4125,58.72,58.83,56.555,87360000,2019,10,15,Tuesday,0.6925,56.1116,53.8527,48.3457,56.3953,-0.002332,-0.002335,0.366064,0.221493,BUY,0,0
2019-10-16,58.3425,58.81,58.3,58.5925,56.3267,73903200,2019,10,16,Wednesday,0.51,56.2566,54.0396,48.4415,56.6046,-0.004037,-0.004045,0.36055,0.221732,BUY,0,0
2019-10-17,58.7725,59.0375,58.38,58.82,56.5454,67585200,2019,10,17,Thursday,0.6575,56.4356,54.2208,48.5382,56.8155,0.003883,0.003875,0.365833,0.218071,BUY,0,0
2019-10-18,58.6475,59.395,58.5725,59.1025,56.817,97433600,2019,10,18,Friday,0.8225,56.6691,54.3856,48.656,57.0334,0.004803,0.004791,0.372393,0.207631,BUY,0,0
2019-10-21,59.38,60.2475,59.33,60.1275,57.8023,87247200,2019,10,21,Monday,0.9175,56.9415,54.5833,48.7713,57.328,0.017343,0.017194,0.396194,0.212815,BUY,0,0
2019-10-22,60.29,60.55,59.905,59.99,57.6701,82293600,2019,10,22,Tuesday,0.645,57.22,54.7806,48.8863,57.5816,-0.002287,-0.002289,0.393001,0.211514,BUY,0,0
2019-10-23,60.525,60.81,60.305,60.795,58.444,75828800,2019,10,23,Wednesday,0.505,57.4969,54.9517,49.0019,57.8876,0.013419,0.01333,0.411694,0.210339,BUY,0,0
2019-10-24,61.1275,61.2,60.4525,60.895,58.5401,69275200,2019,10,24,Thursday,0.7475,57.793,55.1558,49.1147,58.174,0.001645,0.001644,0.414016,0.207403,BUY,0,0
2019-10-25,60.79,61.6825,60.72,61.645,59.2611,73477200,2019,10,25,Friday,0.9625,58.14,55.38,49.2307,58.5046,0.012316,0.012241,0.431431,0.205289,BUY,0,0
2019-10-28,61.855,62.3125,61.68,62.2625,59.8548,96572800,2019,10,28,Monday,0.6325,58.4535,55.5928,49.3516,58.8625,0.010017,0.009967,0.44577,0.195404,BUY,0,0
2019-10-29,62.2425,62.4375,60.6425,60.8225,58.4704,142839600,2019,10,29,Tuesday,1.795,58.6872,55.7575,49.4682,59.0492,-0.023128,-0.0234,0.412332,0.220081,BUY,0,0
2019-10-30,61.19,61.325,60.3025,60.815,58.4632,124522000,2019,10,30,Wednesday,1.0225,58.991,55.922,49.581,59.2173,-0.000123,-0.000123,0.412158,0.192293,BUY,0,0
2019-10-31,61.81,62.2925,59.315,62.19,59.7851,139162000,2019,10,31,Thursday,2.9775,59.3402,56.1026,49.6982,59.5004,0.02261,0.022358,0.444087,0.201659,BUY,0,0
2019-11-01,62.385,63.9825,62.29,63.955,61.4818,151125200,2019,11,1,Friday,1.6925,59.7004,56.3194,49.8232,59.9247,0.028381,0.027985,0.485072,0.202167,BUY,0,0
2019-11-04,64.3325,64.4625,63.845,64.375,61.8856,103272000,2019,11,4,Monday,0.6175,60.0809,56.5937,49.949,60.3485,0.006567,0.006546,0.494824,0.200983,BUY,0,0
2019-11-05,64.2625,64.5475,64.08,64.2825,61.7966,79897600,2019,11,5,Tuesday,0.4675,60.49,56.8469,50.0788,60.7232,-0.001437,-0.001438,0.492676,0.191808,BUY,0,0
2019-11-06,64.1925,64.3725,63.8425,64.31,61.8231,75864400,2019,11,6,Wednesday,0.53,60.8676,57.1123,50.208,61.0648,0.000428,0.000428,0.493315,0.192232,BUY,0,0
2019-11-07,64.685,65.0875,64.5275,64.8575,62.5366,94940400,2019,11,7,Thursday,0.56,61.2344,57.3818,50.3414,61.426,0.008513,0.008477,0.506027,0.190586,BUY,0,0
2019-11-08,64.6725,65.11,64.2125,65.035,62.7077,69986400,2019,11,8,Friday,0.8975,61.5335,57.6375,50.4694,61.7697,0.002737,0.002733,0.510149,0.174684,BUY,0,0
2019-11-11,64.575,65.6175,64.57,65.55,63.2043,81821200,2019,11,11,Monday,1.0475,61.8626,57.9047,50.6017,62.1297,0.007919,0.007888,0.522108,0.173337,BUY,0,0
2019-11-12,65.3875,65.6975,65.23,65.49,63.1465,87388800,2019,11,12,Tuesday,0.4675,62.1956,58.186,50.7358,62.4498,-0.000915,-0.000916,0.520716,0.172575,BUY,0,0
2019-11-13,65.2825,66.195,65.2675,66.1175,63.7515,102734400,2019,11,13,Wednesday,0.9275,62.5719,58.4624,50.8599,62.7991,0.009582,0.009536,0.535287,0.169405,BUY,0,0
2019-11-14,65.9375,66.22,65.525,65.66,63.3104,89182800,2019,11,14,Thursday,0.695,62.9139,58.7092,50.9801,63.0715,-0.006919,-0.006944,0.524664,0.17552,BUY,0,0
2019-11-15,65.92,66.445,65.7525,66.44,64.0625,100206400,2019,11,15,Friday,0.6925,63.2808,58.9718,51.1042,63.3923,0.011879,0.011809,0.542776,0.1769,BUY,0,0
2019-11-18,66.45,66.8575,66.0575,66.775,64.3855,86703200,2019,11,18,Monday,0.8,63.6131,59.2364,51.224,63.7145,0.005042,0.005029,0.550555,0.171683,BUY,0,0
2019-11-19,66.975,67.0,66.3475,66.5725,64.1902,76167200,2019,11,19,Tuesday,0.6525,63.9422,59.4843,51.3391,63.9867,-0.003033,-0.003037,0.545852,0.172141,BUY,0,0
2019-11-20,66.385,66.52,65.1,65.7975,63.443,106234400,2019,11,20,Wednesday,1.42,64.1924,59.6824,51.4503,64.1592,-0.011641,-0.01171,0.527857,0.179253,BUY,0,0
2019-11-21,65.9225,66.0025,65.295,65.5025,63.1585,121395200,2019,11,21,Thursday,0.7075,64.4228,59.8769,51.5641,64.2871,-0.004483,-0.004494,0.521007,0.181635,BUY,0,0
2019-11-22,65.6475,65.795,65.21,65.445,63.1031,65325200,2019,11,22,Friday,0.585,64.6128,60.0921,51.6784,64.3974,-0.000878,-0.000878,0.519672,0.179373,BUY,0,0
2019-11-25,65.6775,66.61,65.63,66.5925,64.2095,84020400,2019,11,25,Monday,0.98,64.8292,60.3244,51.7995,64.6064,0.017534,0.017382,0.546318,0.185134,BUY,0,0
2019-11-26,66.735,66.79,65.625,66.0725,63.7081,105207600,2019,11,26,Tuesday,1.165,65.0918,60.5424,51.9163,64.7461,-0.007809,-0.007839,0.534242,0.1626,BUY,0,0
2019-11-27,66.395,66.995,66.3275,66.96,64.5639,65235600,2019,11,27,Wednesday,0.6675,65.399,60.7678,52.0384,64.9569,0.013432,0.013343,0.55485,0.164925,BUY,0,0
2019-11-29,66.65,67.0,66.475,66.8125,64.4216,46617600,2019,11,29,Friday,0.525,65.6301,60.9992,52.1589,65.1336,-0.002203,-0.002205,0.551425,0.152595,BUY,0,0
2019-12-02,66.8175,67.0625,65.8625,66.04,63.6768,94487200,2019,12,2,Monday,1.2,65.7344,61.2314,52.2761,65.22,-0.011562,-0.01163,0.533487,0.131027,BUY,0,0
2019-12-03,64.5775,64.8825,64.0725,64.8625,62.5414,114430400,2019,12,3,Tuesday,0.81,65.7587,61.435,52.3867,65.1859,-0.01783,-0.017991,0.506145,0.146553,BUY,0,0
2019-12-04,65.2675,65.8275,65.17,65.435,63.0934,67181600,2019,12,4,Wednesday,0.6575,65.8164,61.6553,52.4989,65.2096,0.008826,0.008788,0.519439,0.149331,BUY,0,0
2019-12-05,65.9475,66.4725,65.6825,66.395,64.0191,74424400,2019,12,5,Thursday,0.79,65.9206,61.878,52.617,65.3225,0.014671,0.014564,0.54173,0.157054,BUY,0,0
2019-12-06,66.87,67.75,66.825,67.6775,65.2557,106075600,2019,12,6,Friday,0.925,66.0616,62.1322,52.7392,65.5468,0.019316,0.019132,0.57151,0.167646,BUY,0,0
2019-12-09,67.5,67.7,66.2275,66.73,64.3421,128042400,2019,12,9,Monday,1.4725,66.1464,62.3726,52.8551,65.6595,-0.014,-0.014099,0.549509,0.177169,BUY,0,0
2019-12-10,67.15,67.5175,66.465,67.12,64.7181,90420400,2019,12,10,Tuesday,1.0525,66.2249,62.5952,52.9728,65.7986,0.005844,0.005827,0.558565,0.176299,BUY,0,0
2019-12-11,67.2025,67.775,67.125,67.6925,65.2701,78756800,2019,12,11,Wednesday,0.65,66.335,62.8261,53.0926,65.979,0.008529,0.008493,0.571858,0.177945,BUY,0,0
2019-12-12,66.945,68.14,66.83,67.865,65.4365,137310400,2019,12,12,Thursday,1.31,66.4224,63.0886,53.2155,66.1586,0.002548,0.002545,0.575863,0.175557,BUY,0,0
2019-12-13,67.865,68.825,67.7325,68.7875,66.3259,133587600,2019,12,13,Friday,1.0925,66.5788,63.3603,53.3407,66.409,0.013593,0.013502,0.597283,0.177806,BUY,0,0
2019-12-16,69.25,70.1975,69.245,69.965,67.4613,128186000,2019,12,16,Monday,0.9525,66.755,63.6245,53.4708,66.7476,0.017118,0.016973,0.624626,0.182427,BUY,0,0
2019-12-17,69.8925,70.4425,69.7,70.1025,67.5939,114158400,2019,12,17,Tuesday,0.7425,66.9214,63.8912,53.6018,67.0671,0.001965,0.001963,0.627818,0.182219,BUY,0,0
2019-12-18,69.95,70.475,69.78,69.935,67.4324,116028400,2019,12,18,Wednesday,0.695,67.0895,64.168,53.7334,67.3403,-0.002389,-0.002392,0.623929,0.181974,BUY,0,0
2019-12-19,69.875,70.295,69.7375,70.005,67.4999,98369200,2019,12,19,Thursday,0.5575,67.2999,64.4329,53.8678,67.5941,0.001001,0.001,0.625555,0.174289,BUY,0,0
2019-12-20,70.5575,70.6625,69.64,69.86,67.3601,275978000,2019,12,20,Friday,1.0225,67.5178,64.6796,54.0009,67.8099,-0.002071,-0.002073,0.622188,0.173092,BUY,0,0
2019-12-23,70.1325,71.0625,70.0925,71.0,68.4593,98572000,2019,12,23,Monday,0.97,67.7955,64.9186,54.1323,68.1137,0.016318,0.016187,0.648659,0.178295,BUY,0,0
2019-12-24,71.1725,71.2225,70.73,71.0675,68.5244,48478800,2019,12,24,Tuesday,0.4925,68.0192,65.1606,54.2615,68.395,0.000951,0.00095,0.650227,0.171356,BUY,0,0
2019-12-26,71.205,72.495,71.175,72.4775,69.8839,93121200,2019,12,26,Thursday,1.32,68.3395,65.4336,54.3968,68.7838,0.01984,0.019646,0.682967,0.175609,BUY,0,0
2019-12-27,72.78,73.4925,72.03,72.45,69.8574,146266000,2019,12,27,Friday,1.4625,68.614,65.7107,54.5293,69.133,-0.000379,-0.00038,0.68233,0.173323,BUY,0,0
2019-12-30,72.365,73.1725,71.305,72.88,70.272,144114400,2019,12,30,Monday,1.8675,68.9174,65.9919,54.6611,69.4898,0.005935,0.005918,0.692314,0.171859,BUY,0,0
2019-12-31,72.4825,73.42,72.38,73.4125,70.7854,100805600,2019,12,31,Tuesday,1.04,69.286,66.2781,54.7931,69.8634,0.007307,0.00728,0.70468,0.161327,BUY,0,0
2020-01-02,74.06,75.15,73.7975,75.0875,72.4005,135480400,2020,1,2,Thursday,1.3525,69.7972,66.5773,54.9354,70.3609,0.022816,0.02256,0.743574,0.147802,BUY,0,0
2020-01-03,74.2875,75.145,74.125,74.3575,71.6966,146322800,2020,1,3,Friday,1.02,70.2434,66.8646,55.072,70.7416,-0.009722,-0.00977,0.726623,0.1596,BUY,0,0
2020-01-06,73.4475,74.99,73.1875,74.95,72.2679,118387200,2020,1,6,Monday,1.8025,70.6711,67.1478,55.2029,71.1424,0.007968,0.007937,0.740381,0.156775,BUY,0,0
2020-01-07,74.96,75.225,74.37,74.5975,71.9281,108872000,2020,1,7,Tuesday,0.855,71.0171,67.4218,55.3371,71.4714,-0.004703,-0.004714,0.732196,0.15311,BUY,0,0
2020-01-08,74.29,76.11,74.29,75.7975,73.0851,132079200,2020,1,8,Wednesday,1.82,71.4705,67.7048,55.4801,71.8834,0.016086,0.015958,0.76006,0.140519,BUY,0,0
2020-01-09,76.81,77.6075,76.55,77.4075,74.6375,170108400,2020,1,9,Thursday,1.0575,71.9849,68.0078,55.6337,72.4095,0.021241,0.021018,0.797445,0.14998,BUY,0,0
2020-01-10,77.65,78.1675,77.0625,77.5825,74.8062,140644800,2020,1,10,Friday,1.105,72.4794,68.343,55.786,72.9022,0.002261,0.002258,0.801509,0.15089,BUY,0,0
2020-01-13,77.91,79.2675,77.7875,79.24,76.4044,121532000,2020,1,13,Monday,1.48,73.0481,68.7114,55.9463,73.5058,0.021364,0.021139,0.839997,0.158317,BUY,0,0
2020-01-14,79.175,79.3925,78.0425,78.17,75.3727,161954400,2020,1,14,Tuesday,1.35,73.5172,69.031,56.0997,73.95,-0.013503,-0.013595,0.815151,0.173694,BUY,0,0
2020-01-15,77.9625,78.875,77.3875,77.835,75.0497,121923600,2020,1,15,Wednesday,1.4875,73.9107,69.3086,56.2498,74.32,-0.004286,-0.004295,0.807371,0.172906,BUY,0,0
2020-01-16,78.3975,78.925,78.0225,78.81,75.9898,108829200,2020,1,16,Thursday,0.9025,74.3461,69.5973,56.4014,74.7476,0.012526,0.012449,0.830011,0.174182,BUY,0,0
2020-01-17,79.0675,79.685,78.75,79.6825,76.8311,137816400,2020,1,17,Friday,0.935,74.8335,69.9054,56.5556,75.2176,0.011071,0.01101,0.850271,0.172199,BUY,0,0
2020-01-21,79.2975,79.755,79.0,79.1425,76.3104,110843200,2020,1,21,Tuesday,0.755,75.2904,70.202,56.7067,75.5914,-0.006777,-0.0068,0.837731,0.17768,BUY,0,0
2020-01-22,79.645,79.9975,79.3275,79.425,76.5828,101832400,2020,1,22,Wednesday,0.67,75.7686,70.4934,56.8576,75.9565,0.00357,0.003563,0.844292,0.175305,BUY,0,0
2020-01-23,79.48,79.89,78.9125,79.8075,76.9516,104472000,2020,1,23,Thursday,0.9775,76.209,70.7888,57.0065,76.3233,0.004816,0.004804,0.853174,0.171469,BUY,0,0
2020-01-24,80.0625,80.8325,79.38,79.5775,76.7298,146537600,2020,1,24,Friday,1.4525,76.6345,71.0694,57.155,76.6332,-0.002882,-0.002886,0.847833,0.17347,BUY,0,0
2020-01-27,77.515,77.9425,76.22,77.2375,74.4736,161940000,2020,1,27,Monday,1.7225,76.8725,71.3043,57.2904,76.6908,-0.029405,-0.029846,0.793498,0.205457,BUY,0,0
