Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2019-11-18,66.45,66.8575,66.0575,66.775,64.3855,86703200,2019,11,18,Monday,0.8
2019-11-19,66.975,67.0,66.3475,66.5725,64.1902,76167200,2019,11,19,Tuesday,0.6525
2019-11-20,66.385,66.52,65.1,65.7975,63.443,106234400,2019,11,20,Wednesday,1.42
2019-11-21,65.9225,66.0025,65.295,65.5025,63.1585,121395200,2019,11,21,Thursday,0.7075
2019-11-22,65.6475,65.795,65.21,65.445,63.1031,65325200,2019,11,22,Friday,0.585
2019-11-25,65.6775,66.61,65.63,66.5925,64.2095,84020400,2019,11,25,Monday,0.98
2019-11-26,66.735,66.79,65.625,66.0725,63.7081,105207600,2019,11,26,Tuesday,1.165
2019-11-27,66.395,66.995,66.3275,66.96,64.5639,65235600,2019,11,27,Wednesday,0.6675
2019-11-29,66.65,67.0,66.475,66.8125,64.4216,46617600,2019,11,29,Friday,0.525
2019-12-02,66.8175,67.0625,65.8625,66.04,63.6768,94487200,2019,12,2,Monday,1.2
2019-12-03,64.5775,64.8825,64.0725,64.8625,62.5414,114430400,2019,12,3,Tuesday,0.81
2019-12-04,65.2675,65.8275,65.17,65.435,63.0934,67181600,2019,12,4,Wednesday,0.6575
2019-12-05,65.9475,66.4725,65.6825,66.395,64.0191,74424400,2019,12,5,Thursday,0.79
2019-12-06,66.87,67.75,66.825,67.6775,65.2557,106075600,2019,12,6,Friday,0.925
2019-12-09,67.5,67.7,66.2275,66.73,64.3421,128042400,2019,12,9,Monday,1.4725
2019-12-10,67.15,67.5175,66.465,67.12,64.7181,90420400,2019,12,10,Tuesday,1.0525
2019-12-11,67.2025,67.775,67.125,67.6925,65.2701,78756800,2019,12,11,Wednesday,0.65
2019-12-12,66.945,68.14,66.83,67.865,65.4365,137310400,2019,12,12,Thursday,1.31
2019-12-13,67.865,68.825,67.7325,68.7875,66.3259,133587600,2019,12,13,Friday,1.0925
2019-12-16,69.25,70.1975,69.245,69.965,67.4613,128186000,2019,12,16,Monday,0.9525
2019-12-17,69.8925,70.4425,69.7,70.1025,67.5939,114158400,2019,12,17,Tuesday,0.7425
2019-12-18,69.95,70.475,69.78,69.935,67.4324,116028400,2019,12,18,Wednesday,0.695
2019-12-19,69.875,70.295,69.7375,70.005,67.4999,98369200,2019,12,19,Thursday,0.5575
2019-12-20,70.5575,70.6625,69.64,69.86,67.3601,275978000,2019,12,20,Friday,1.0225
2019-12-23,70.1325,71.0625,70.0925,71.0,68.4593,98572000,2019,12,23,Monday,0.97
2019-12-24,71.1725,71.2225,70.73,71.0675,68.5244,48478800,2019,12,24,Tuesday,0.4925
2019-12-26,71.205,72.495,71.175,72.4775,69.8839,93121200,2019,12,26,Thursday,1.32
2019-12-27,72.78,73.4925,72.03,72.45,69.8574,146266000,2019,12,27,Friday,1.4625
2019-12-30,72.365,73.1725,71.305,72.88,70.272,144114400,2019,12,30,Monday,1.8675
2019-12-31,72.4825,73.42,72.38,73.4125,70.7854,100805600,2019,12,31,Tuesday,1.04
2020-01-02,74.06,75.15,73.7975,75.0875,72.4005,135480400,2020,1,2,Thursday,1.3525
2020-01-03,74.2875,75.145,74.125,74.3575,71.6966,146322800,2020,1,3,Friday,1.02
2020-01-06,73.4475,74.99,73.1875,74.95,72.2679,118387200,2020,1,6,Monday,1.8025
2020-01-07,74.96,75.225,74.37,74.5975,71.9281,108872000,2020,1,7,Tuesday,0.855
2020-01-08,74.29,76.11,74.29,75.7975,73.0851,132079200,2020,1,8,Wednesday,1.82
2020-01-09,76.81,77.6075,76.55,77.4075,74.6375,170108400,2020,1,9,Thursday,1.0575
2020-01-10,77.65,78.1675,77.0625,77.5825,74.8062,140644800,2020,1,10,Friday,1.105
2020-01-13,77.91,79.2675,77.7875,79.24,76.4044,121532000,2020,1,13,Monday,1.48
2020-01-14,79.175,79.3925,78.0425,78.17,75.3727,161954400,2020,1,14,Tuesday,1.35
2020-01-15,77.9625,78.875,77.3875,77.835,75.0497,121923600,2020,1,15,Wednesday,1.4875
2020-01-16,78.3975,78.925,78.0225,78.81,75.9898,108829200,2020,1,16,Thursday,0.9025
2020-01-17,79.0675,79.685,78.75,79.6825,76.8311,137816400,2020,1,17,Friday,0.935
2020-01-21,79.2975,79.755,79.0,79.1425,76.3104,110843200,2020,1,21,Tuesday,0.755
2020-01-22,79.645,79.9975,79.3275,79.425,76.5828,101832400,2020,1,22,Wednesday,0.67
2020-01-23,79.48,79.89,78.9125,79.8075,76.9516,104472000,2020,1,23,Thursday,0.9775
2020-01-24,80.0625,80.8325,79.38,79.5775,76.7298,146537600,2020,1,24,Friday,1.4525
2020-01-27,77.515,77.9425,76.22,77.2375,74.4736,161940000,2020,1,27,Monday,1.7225
2020-01-28,78.15,79.6,78.0475,79.4225,76.5804,162234000,2020,1,28,Tuesday,1.5525
2020-01-29,81.1125,81.9625,80.345,81.085,78.1834,216229200,2020,1,29,Wednesday,1.6175
2020-01-30,80.135,81.0225,79.6875,80.9675,78.0701,126743200,2020,1,30,Thursday,1.335
2020-01-31,80.2325,80.67,77.0725,77.3775,74.6086,199588400,2020,1,31,Friday,3.5975
2020-02-03,76.075,78.3725,75.555,77.165,74.4037,173788400,2020,2,3,Monday,2.8175
2020-02-04,78.8275,79.91,78.4075,79.7125,76.86,136616400,2020,2,4,Tuesday,1.5025
2020-02-05,80.88,81.19,79.7375,80.3625,77.4868,118826800,2020,2,5,Wednesday,1.4525
2020-02-06,80.6425,81.305,80.065,81.3025,78.3931,105425600,2020,2,6,Thursday,1.24
2020-02-07,80.5925,80.85,79.5,80.0075,77.3275,117684000,2020,2,7,Friday,1.35
2020-02-10,78.545,80.3875,78.4625,80.3875,77.6948,109348800,2020,2,10,Monday,1.925
2020-02-11,80.9,80.975,79.6775,79.9025,77.2261,94323200,2020,2,11,Tuesday,1.2975
2020-02-12,80.3675,81.805,80.3675,81.8,79.06,113730400,2020,2,12,Wednesday,1.4375
2020-02-13,81.0475,81.555,80.8375,81.2175,78.497,94747600,2020,2,13,Thursday,0.7175
