Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2018-10-10,111.24,111.5,105.79,106.16,98.6758,61376300,2018,10,10,Wednesday,5.71
2018-10-11,105.35,108.93,104.2,105.91,98.4434,63904300,2018,10,11,Thursday,4.73
2018-10-12,109.01,111.24,107.12,109.57,101.8454,47742100,2018,10,12,Friday,4.12
2018-10-15,108.91,109.48,106.95,107.6,100.0143,32068100,2018,10,15,Monday,2.53
2018-10-16,109.54,111.41,108.95,111.0,103.1746,31610200,2018,10,16,Tuesday,2.46
2018-10-17,111.68,111.81,109.55,110.71,102.905,26548200,2018,10,17,Wednesday,2.26
2018-10-18,110.1,110.53,107.83,108.5,100.8508,32506200,2018,10,18,Thursday,2.7
2018-10-19,108.93,110.86,108.21,108.66,100.9995,32785500,2018,10,19,Friday,2.65
2018-10-22,109.32,110.54,108.24,109.63,101.9012,26545600,2018,10,22,Monday,2.3
2018-10-23,107.77,108.97,105.11,108.1,100.479,43770400,2018,10,23,Tuesday,3.86
2018-10-24,108.41,108.49,101.59,102.32,95.1065,63897800,2018,10,24,Wednesday,6.9
2018-10-25,106.55,109.27,106.15,108.3,100.6649,61646800,2018,10,25,Thursday,3.12
2018-10-26,105.69,108.75,104.76,106.96,99.4194,55523100,2018,10,26,Friday,3.99
2018-10-29,108.11,108.7,101.63,103.85,96.5286,55162000,2018,10,29,Monday,7.07
2018-10-30,103.66,104.38,100.11,103.73,96.4171,65350900,2018,10,30,Tuesday,4.27
2018-10-31,105.44,108.14,105.39,106.81,99.28,51062400,2018,10,31,Wednesday,2.75
2018-11-01,107.05,107.32,105.53,105.92,98.4527,33384200,2018,11,1,Thursday,1.79
2018-11-02,106.48,107.32,104.98,106.16,98.6758,37680200,2018,11,2,Friday,2.34
2018-11-05,106.37,107.74,105.9,107.51,99.9306,27922100,2018,11,5,Monday,1.84
2018-11-06,107.38,108.84,106.28,107.72,100.1258,24340200,2018,11,6,Tuesday,2.56
2018-11-07,109.44,112.24,109.4,111.96,104.0669,37901700,2018,11,7,Wednesday,2.84
2018-11-08,111.8,112.21,110.91,111.75,103.8717,25644100,2018,11,8,Thursday,1.3
